id;item;x;y;z
8890904203585040332;pufflenest;-775,806763;76,0550003;-508,888611
737844013483267256;pufflenest;-775,238464;75,4684067;-502,056458
-4645066546208344202;pufflenest;-773,686829;76,3300018;-508,176514
2155774000173545892;pufflenest;-663,457153;114,343437;-154,518875
2409256807795756629;pufflenest;-659,532715;114,739548;-156,109924
-7613183929511545336;pufflenest;-657,406921;114,580399;-154,162903
5658216867467809575;pufflenest;-623,083252;116,669998;-326,946045
8024608853421516637;pufflenest;-622,404358;116,764023;-329,697876
-3920743941464138191;pufflenest;-620,993469;116,223175;-322,599548
1461608495289027516;pufflenest;-619,896118;116,717346;-329,921631
-9146598813782172722;pufflenest;-465,799011;142,404007;530,630005
-2102756354519822854;pufflenest;-461,448578;141,035309;528,21814
-7980422210596658155;pufflenest;-461,093872;141,079453;532,767639
4239106207351195200;pufflenest;-459,884949;141,044022;530,923462
-724437063313853934;pufflenest;-426,22345;73,1834335;-446,743622
6998271892431032589;pufflenest;-420,71344;72,9734344;-444,273621
1631677555402334570;pufflenest;-419,843445;73,3434296;-445,993622
2943184258443719209;pufflenest;-326,4823;86,2298737;-439,903015
1304052343025483624;pufflenest;-325,779236;86,1382446;-441,167358
2660455221033767615;pufflenest;-322,853912;91,7407227;-403,795502
2193168024043116437;pufflenest;-321,609619;91,8982162;-403,068787
4912676350901969721;pufflenest;-292,437866;86,0868835;-425,438782
-2064197069352170091;pufflenest;-291,977478;86,1163406;-426,812988
7511798567571159987;pufflenest;-287,296265;85,4465942;-447,869385
917780291967536361;pufflenest;-286,366302;85,4095078;-451,437988
-8874902260718719249;pufflenest;-286,27655;85,4045715;-446,839996
-4314784557522198792;pufflenest;-285,535004;85,3752518;-450,250977
-4456884301847038338;pufflenest;-278,943665;120,557968;420,700989
-4759626355059728612;pufflenest;-273,45578;118,994736;422,763855
2487480660370593140;pufflenest;-260,03125;83,9439621;-446,539948
409650146723252215;pufflenest;-258,891632;83,7565079;-447,415894
-7462374356289772123;pufflenest;-230,478104;76,4650803;-416,854004
1041321331919278588;pufflenest;-230,426941;76,503212;-418,302155
-5505110887948727963;pufflenest;-175,782471;25,778759;845,581543
-5678645180529883174;pufflenest;-175,596863;25,599823;850,463501
-8948651635042133295;pufflenest;-172,314026;25,7163162;852,847168
-4216347889430568949;pufflenest;-172,285706;26,2994156;843,71875
-7961338195707016988;pufflenest;-172,010498;25,8361225;848,379517
-4671024817529631063;pufflenest;-168,547974;26,0995846;845,892822
7156562508541925332;pufflenest;-165,550034;66,5148621;98,9402161
-8758737450950408924;pufflenest;-162,879669;66,5248566;98,6004028
7833775067082206108;pufflenest;-121,937286;71,874176;-430,688538
-152628766283050400;pufflenest;-120,558426;71,6741791;-427,994476
2029525143107484395;pufflenest;-19,8936768;70,7385788;294,029175
6839398020502859295;pufflenest;-18,3369141;70,0527725;297,5047
8356027130823210718;pufflenest;-14,9321899;69,3905792;295,631897
1924975221587625140;pufflenest;-1,68400002;0,70599997;-3,44000006
1354653476803925805;pufflenest;-0,219999999;0,31599915;-2,6500001
-598726477067716605;pufflenest;2,52999997;-0,0780000016;-6,80000019
-7990742845951820601;pufflenest;3,29699993;0,123999998;-1,33899999
-2102606687613889549;pufflenest;29,1327209;64,8998718;-137,112747
5081820412060002427;pufflenest;30,0527191;64,2498703;-142,552734
6323157964492046618;pufflenest;31,7627258;64,7998734;-141,272736
1119056095598948619;pufflenest;57,2991943;35,1465721;522,273682
-5977606005761135352;pufflenest;60,5041504;34,9700012;523,993408
8439211183213431691;pufflenest;92,8580322;30,5720005;751,954346
-7343567779780061633;pufflenest;94,4975586;30,3288193;750,51355
3081800620970798913;pufflenest;97,6147461;29,6506615;747,629639
